emaFast,emaSlow,stLen,stMult,stRsiLen,volLen,volMult,minScore,minBars,2024_n,2024_wr,2024_pnl,2024_pf,2024_avgW,2024_avgL,2024_maxDD,2024_score,2025_n,2025_wr,2025_pnl,2025_pf,2025_avgW,2025_avgL,2025_maxDD,2025_score,2026_n,2026_wr,2026_pnl,2026_pf,2026_avgW,2026_avgL,2026_maxDD,2026_score,total_score,total_pnl
9,21,7,2.0,14,14,1.2,4,3,743,56.0,16.92,1.02,2.036,-2.538,-66.4,0.3995,735,50.9,-221.86,0.78,2.103,-2.794,-238.67,-1.0894,355,54.9,-10.62,0.97,1.792,-2.25,-53.68,-0.2919,-0.9818,-215.56
9,34,10,2.0,10,20,1.2,4,5,631,55.8,27.03,1.04,2.077,-2.524,-76.23,0.5661,618,53.1,-113.71,0.86,2.103,-2.771,-136.67,-1.0854,313,54.0,-20.29,0.94,1.778,-2.228,-61.25,-0.4702,-0.9894999999999998,-106.97
13,34,7,2.0,14,20,1.2,6,5,103,53.4,-14.58,0.88,1.94,-2.527,-35.42,-0.5403,68,52.9,-5.17,0.94,2.278,-2.725,-34.98,-0.2067,27,51.9,-2.57,0.91,1.861,-2.202,-13.53,-0.2446,-0.9916,-22.32
13,34,14,2.0,10,20,1.5,4,5,624,55.3,15.15,1.02,2.075,-2.511,-92.39,0.2574,610,52.8,-143.09,0.82,2.024,-2.759,-160.44,-1.1103,296,55.4,-4.22,0.99,1.771,-2.232,-45.25,-0.1399,-0.9928,-132.16
9,34,10,2.0,14,14,1.5,4,5,626,55.9,23.58,1.03,2.051,-2.516,-65.6,0.5707,611,53.7,-93.72,0.88,2.101,-2.766,-125.12,-1.0053,303,52.8,-28.49,0.91,1.818,-2.233,-69.52,-0.5624,-0.9970000000000001,-98.63
13,21,10,2.0,14,20,1.2,5,3,522,53.8,-31.5,0.95,2.047,-2.518,-86.12,-0.5273,451,53.2,-64.03,0.89,2.119,-2.714,-118.12,-0.7316,224,56.2,6.4,1.03,1.796,-2.244,-39.48,0.2544,-1.0045000000000002,-89.13
9,34,14,2.0,10,14,1.2,4,5,634,55.5,14.09,1.02,2.06,-2.521,-83.64,0.264,629,53.1,-122.4,0.85,2.082,-2.772,-137.99,-1.1465,305,55.4,-4.39,0.99,1.767,-2.228,-53.61,-0.1232,-1.0057,-112.7
9,21,7,3.0,10,20,1.2,4,3,724,56.2,27.47,1.03,2.027,-2.516,-77.51,0.5653,717,52.0,-152.43,0.84,2.144,-2.768,-182.58,-1.0602,345,53.3,-20.81,0.94,1.859,-2.253,-57.85,-0.5111,-1.006,-145.77
9,21,7,2.0,10,14,1.5,4,3,727,56.4,19.77,1.02,2.011,-2.539,-67.28,0.464,731,50.5,-214.9,0.79,2.15,-2.785,-232.54,-1.0895,357,54.3,-17.65,0.95,1.795,-2.245,-66.84,-0.3821,-1.0076,-212.78
9,34,10,2.0,14,14,1.5,6,3,88,53.4,-6.71,0.93,1.995,-2.451,-33.86,-0.2754,66,53.0,-8.95,0.89,2.137,-2.701,-34.24,-0.347,21,47.6,-5.12,0.79,1.918,-2.209,-14.25,-0.3911,-1.0135,-20.78
13,21,10,2.0,14,14,1.5,6,3,90,53.3,-8.42,0.92,1.971,-2.453,-29.43,-0.3894,66,51.5,-12.88,0.85,2.165,-2.703,-36.99,-0.4371,21,52.4,-1.55,0.93,1.842,-2.181,-10.68,-0.1877,-1.0142,-22.85
13,34,7,2.0,14,14,1.2,6,5,103,50.5,-18.17,0.86,2.098,-2.496,-35.08,-0.6497,75,54.7,-7.55,0.92,2.083,-2.734,-35.18,-0.2966,26,53.8,-0.59,0.98,1.845,-2.202,-11.5,-0.0709,-1.0172,-26.310000000000002
13,21,14,2.0,14,20,1.2,6,3,112,54.5,-13.98,0.89,1.878,-2.52,-27.69,-0.6707,73,54.8,3.03,1.03,2.34,-2.744,-35.44,0.1328,29,48.3,-7.0,0.79,1.875,-2.217,-15.99,-0.4824,-1.0203,-17.950000000000003
13,21,7,2.0,10,14,1.2,4,3,731,56.1,10.44,1.01,2.009,-2.533,-79.22,0.2058,724,52.8,-151.75,0.84,2.099,-2.788,-191.04,-1.015,353,55.0,-7.31,0.98,1.802,-2.245,-51.49,-0.2115,-1.0207,-148.62
13,21,14,2.0,14,14,1.2,6,5,110,52.7,-12.83,0.9,2.016,-2.496,-25.49,-0.6666,81,55.6,-4.31,0.96,2.091,-2.734,-39.46,-0.1586,28,53.6,-1.74,0.94,1.794,-2.204,-11.56,-0.1993,-1.0245,-18.88
13,21,14,2.0,14,14,1.5,6,3,90,53.3,-8.7,0.92,1.965,-2.453,-29.43,-0.4015,67,52.2,-7.86,0.91,2.246,-2.703,-36.99,-0.2863,22,50.0,-4.18,0.83,1.842,-2.222,-13.31,-0.3633,-1.0511,-20.74
13,34,10,3.0,10,14,1.2,4,3,722,56.1,17.81,1.02,2.017,-2.521,-85.82,0.3274,704,51.8,-147.13,0.84,2.16,-2.76,-162.4,-1.1522,338,54.7,-6.06,0.98,1.825,-2.246,-39.49,-0.2275,-1.0522999999999998,-135.38
9,21,14,3.0,14,14,1.2,4,3,728,56.2,26.92,1.03,2.031,-2.52,-88.5,0.4856,720,52.1,-158.07,0.83,2.117,-2.76,-188.27,-1.0593,341,53.1,-17.3,0.95,1.896,-2.253,-51.68,-0.4786,-1.0522999999999998,-148.45
9,34,14,2.0,14,14,1.2,6,3,111,51.4,-15.68,0.88,2.088,-2.494,-32.55,-0.625,83,56.6,0.85,1.01,2.11,-2.731,-35.85,0.0363,29,48.3,-7.7,0.77,1.845,-2.235,-17.53,-0.4747,-1.0634000000000001,-22.53
13,34,7,2.0,10,20,1.2,4,3,725,55.3,-13.72,0.98,2.004,-2.522,-109.33,-0.1898,698,52.1,-144.93,0.84,2.155,-2.783,-171.27,-1.0804,341,55.4,5.48,1.02,1.834,-2.244,-41.16,0.2053,-1.0649,-153.17000000000002
13,34,14,2.0,14,14,1.5,4,5,626,55.1,7.34,1.01,2.065,-2.509,-99.98,0.114,605,52.1,-153.23,0.81,2.057,-2.762,-164.63,-1.1377,296,55.1,-1.47,1.0,1.822,-2.244,-52.19,-0.0427,-1.0663999999999998,-147.35999999999999
9,21,7,2.0,14,14,1.5,6,5,86,52.3,-13.65,0.86,1.924,-2.445,-30.62,-0.5682,67,47.8,-28.56,0.7,2.053,-2.693,-44.59,-0.6452,20,55.0,0.84,1.04,1.842,-2.157,-8.7,0.1408,-1.0726,-41.37
9,34,14,2.0,10,20,1.2,4,5,633,55.9,23.33,1.03,2.052,-2.521,-85.38,0.4351,621,53.0,-121.49,0.85,2.095,-2.776,-138.95,-1.129,312,54.5,-14.08,0.96,1.775,-2.224,-52.99,-0.385,-1.0789,-112.24
9,21,14,2.0,14,14,1.5,6,5,91,53.8,-9.07,0.91,1.902,-2.435,-29.43,-0.4179,68,50.0,-16.36,0.82,2.206,-2.687,-42.86,-0.4595,21,52.4,-1.79,0.92,1.842,-2.205,-11.33,-0.2031,-1.0805,-27.22
9,21,7,2.0,10,20,1.2,4,3,732,56.0,9.83,1.01,2.02,-2.542,-82.39,0.1862,727,51.2,-198.28,0.8,2.135,-2.796,-225.05,-1.0611,355,54.6,-7.9,0.98,1.82,-2.243,-54.69,-0.2146,-1.0895,-196.35
13,34,7,2.0,14,14,1.2,6,3,107,49.5,-21.56,0.84,2.136,-2.495,-40.12,-0.6585,76,55.3,-3.69,0.96,2.126,-2.734,-33.21,-0.1606,27,51.9,-2.98,0.9,1.845,-2.216,-13.9,-0.2725,-1.0916,-28.23
9,34,7,2.0,14,14,1.5,6,5,83,53.0,-5.27,0.95,2.062,-2.461,-32.75,-0.2257,61,49.2,-20.78,0.75,2.099,-2.701,-38.59,-0.5887,20,50.0,-2.73,0.88,1.918,-2.191,-11.86,-0.2785,-1.0929,-28.78
13,21,10,3.0,14,14,1.5,4,3,723,54.9,-12.75,0.98,2.028,-2.509,-114.2,-0.1688,710,52.3,-153.15,0.84,2.106,-2.756,-189.56,-1.0231,328,54.9,2.43,1.01,1.867,-2.255,-39.46,0.0935,-1.0984,-163.47
9,34,10,2.0,14,20,1.2,6,5,107,54.2,-13.28,0.89,1.898,-2.517,-36.48,-0.4877,71,53.5,-5.46,0.94,2.218,-2.719,-34.89,-0.2193,28,50.0,-4.65,0.85,1.861,-2.194,-13.64,-0.4045,-1.1115000000000002,-23.39
9,21,14,2.0,14,20,1.5,5,3,487,55.0,-14.59,0.97,2.002,-2.517,-68.43,-0.3172,436,53.4,-59.85,0.89,2.112,-2.719,-112.52,-0.7212,217,55.3,-1.86,0.99,1.795,-2.24,-38.15,-0.0733,-1.1117,-76.3
13,21,10,2.0,14,20,1.2,6,3,112,53.6,-18.77,0.86,1.865,-2.512,-32.48,-0.7373,72,54.2,-1.99,0.98,2.271,-2.744,-35.44,-0.0824,29,51.7,-3.48,0.89,1.809,-2.187,-14.84,-0.2952,-1.1149,-24.24
13,34,10,2.0,14,20,1.5,4,5,623,55.1,4.9,1.01,2.066,-2.513,-87.33,0.0866,596,52.7,-132.84,0.83,2.055,-2.759,-147.49,-1.1328,296,54.7,-2.3,0.99,1.824,-2.222,-48.19,-0.0717,-1.1179000000000001,-130.24
9,34,7,2.0,10,20,1.2,4,3,724,55.8,-1.08,1.0,2.003,-2.532,-94.27,-0.0176,710,52.3,-152.57,0.84,2.146,-2.799,-194.06,-0.9994,350,54.9,-3.51,0.99,1.819,-2.233,-52.14,-0.1012,-1.1181999999999999,-157.16
9,21,14,3.0,10,14,1.2,4,3,723,56.4,27.45,1.03,2.021,-2.531,-81.14,0.5408,721,52.1,-148.43,0.84,2.146,-2.769,-181.04,-1.0478,344,52.6,-28.97,0.92,1.871,-2.256,-64.8,-0.619,-1.1260000000000001,-149.95
9,21,10,2.0,14,20,1.2,5,3,532,54.7,-15.75,0.97,2.033,-2.52,-64.37,-0.3629,460,53.0,-72.76,0.88,2.113,-2.723,-112.39,-0.8605,229,55.9,2.43,1.01,1.787,-2.241,-43.82,0.0856,-1.1378000000000001,-86.08
13,21,14,2.0,14,20,1.5,5,3,476,54.0,-33.66,0.94,2.009,-2.511,-79.78,-0.6024,428,53.7,-50.35,0.91,2.115,-2.711,-114.22,-0.6088,212,55.2,1.75,1.01,1.83,-2.236,-38.72,0.0688,-1.1424,-82.25999999999999
13,21,7,3.0,10,20,1.5,4,3,719,55.2,-7.99,0.99,2.011,-2.505,-106.19,-0.1146,704,52.3,-136.24,0.85,2.151,-2.762,-175.91,-1.0005,333,55.0,-1.04,1.0,1.842,-2.255,-44.98,-0.035,-1.1501,-145.27
9,21,14,2.0,14,14,1.5,4,3,738,56.0,17.14,1.02,2.035,-2.533,-66.14,0.4064,727,51.6,-184.94,0.81,2.12,-2.783,-204.32,-1.1076,359,54.3,-21.35,0.94,1.775,-2.24,-67.4,-0.4537,-1.1549,-189.15
9,34,10,2.0,14,20,1.2,6,3,109,53.2,-18.03,0.86,1.898,-2.512,-38.39,-0.6026,72,54.2,-1.59,0.98,2.26,-2.719,-31.7,-0.0737,29,48.3,-7.05,0.79,1.861,-2.207,-16.03,-0.4828,-1.1591,-26.67
9,34,10,2.0,14,14,1.2,6,5,107,51.4,-16.88,0.87,2.045,-2.487,-36.18,-0.5975,81,55.6,-8.04,0.92,2.006,-2.731,-38.17,-0.2932,27,51.9,-2.67,0.91,1.845,-2.193,-12.5,-0.2724,-1.1631,-27.589999999999996
9,21,10,3.0,10,20,1.2,4,3,721,56.2,26.55,1.03,2.032,-2.52,-83.62,0.5063,718,52.2,-144.84,0.85,2.142,-2.764,-179.38,-1.0356,344,52.3,-33.57,0.91,1.867,-2.254,-72.33,-0.634,-1.1633,-151.86
9,21,7,3.0,10,14,1.2,4,3,729,56.2,14.46,1.02,2.0,-2.526,-84.61,0.2687,725,52.0,-157.0,0.84,2.137,-2.767,-184.1,-1.0791,341,54.0,-13.04,0.96,1.858,-2.26,-53.54,-0.3547,-1.1651,-155.57999999999998
13,21,7,3.0,14,20,1.2,4,3,727,55.2,-7.72,0.99,2.022,-2.51,-102.93,-0.1142,709,51.6,-165.85,0.82,2.132,-2.758,-190.95,-1.0804,335,54.6,0.62,1.0,1.877,-2.256,-36.8,0.0254,-1.1692,-172.95
9,21,7,3.0,14,20,1.2,4,3,730,55.9,16.32,1.02,2.025,-2.515,-90.96,0.2823,715,51.9,-164.17,0.83,2.12,-2.764,-192.56,-1.0658,341,53.7,-14.68,0.96,1.872,-2.261,-54.27,-0.3914,-1.1749,-162.53
13,21,7,2.0,14,20,1.2,6,5,105,53.3,-18.9,0.85,1.874,-2.528,-34.36,-0.6946,69,52.2,-11.27,0.88,2.202,-2.744,-39.65,-0.3694,28,53.6,-1.08,0.96,1.809,-2.171,-12.45,-0.119,-1.183,-31.25
13,21,7,2.0,14,14,1.2,6,5,105,50.5,-22.49,0.83,2.025,-2.497,-33.05,-0.8218,77,53.2,-16.11,0.84,2.007,-2.734,-40.48,-0.4978,27,55.6,0.9,1.03,1.794,-2.168,-10.42,0.1265,-1.1930999999999998,-37.699999999999996
9,21,14,3.0,14,20,1.2,4,3,725,55.9,19.73,1.02,2.038,-2.517,-94.31,0.3305,712,52.4,-147.85,0.84,2.116,-2.765,-192.75,-0.9794,342,52.6,-25.85,0.93,1.889,-2.258,-66.25,-0.5453,-1.1942,-153.97
9,21,7,2.0,14,20,1.2,4,3,739,55.8,10.75,1.01,2.04,-2.538,-78.42,0.2135,728,50.5,-231.47,0.77,2.11,-2.799,-251.85,-1.0616,357,54.3,-13.06,0.96,1.819,-2.245,-54.87,-0.3479,-1.1960000000000002,-233.78
9,34,7,2.0,10,14,1.2,4,3,729,56.0,1.85,1.0,1.994,-2.529,-91.76,0.0312,718,52.4,-161.67,0.83,2.116,-2.799,-203.64,-1.0004,352,55.1,-9.74,0.97,1.772,-2.238,-60.37,-0.2395,-1.2086999999999999,-169.56
13,21,14,2.0,14,14,1.2,6,3,113,51.3,-20.3,0.85,2.016,-2.495,-30.52,-0.8303,82,56.1,-0.45,1.0,2.13,-2.734,-35.96,-0.0188,29,51.7,-4.13,0.87,1.794,-2.217,-13.96,-0.3631,-1.2122000000000002,-24.88
9,34,14,2.0,10,14,1.5,4,5,626,55.9,21.07,1.03,2.046,-2.518,-81.25,0.4115,622,53.4,-109.19,0.86,2.093,-2.773,-120.16,-1.1945,303,53.8,-20.37,0.93,1.796,-2.237,-66.75,-0.4324,-1.2153999999999998,-108.49000000000001
9,34,10,2.0,14,14,1.2,4,5,633,55.3,16.19,1.02,2.084,-2.52,-70.75,0.3583,619,52.5,-130.84,0.84,2.097,-2.763,-148.49,-1.1198,304,53.6,-20.15,0.94,1.804,-2.228,-62.69,-0.4548,-1.2163,-134.8
13,21,7,2.0,14,14,1.5,6,3,86,52.3,-9.41,0.91,2.035,-2.463,-28.33,-0.4434,63,49.2,-19.66,0.77,2.156,-2.703,-37.47,-0.5892,21,52.4,-1.55,0.93,1.842,-2.181,-10.68,-0.1877,-1.2203,-30.62
9,21,10,2.0,10,14,1.2,4,3,740,55.9,9.87,1.01,2.022,-2.538,-72.68,0.2114,732,51.8,-181.24,0.82,2.12,-2.79,-210.98,-1.0589,358,54.5,-15.52,0.96,1.8,-2.248,-60.23,-0.3749,-1.2224,-186.89000000000001
13,21,7,2.0,10,20,1.2,4,3,726,55.4,-8.0,0.99,2.021,-2.533,-90.51,-0.1344,720,51.9,-170.47,0.82,2.124,-2.788,-206.38,-1.0283,353,54.7,-1.82,0.99,1.845,-2.236,-44.17,-0.062,-1.2247000000000001,-180.29
13,21,10,2.0,14,14,1.2,6,3,113,50.4,-25.1,0.82,2.005,-2.489,-35.32,-0.8523,81,55.6,-5.47,0.94,2.066,-2.734,-35.96,-0.2173,28,53.6,-1.5,0.95,1.794,-2.185,-12.82,-0.1575,-1.2270999999999999,-32.07
9,21,10,2.0,14,14,1.5,6,3,92,53.3,-11.22,0.89,1.908,-2.435,-29.43,-0.5044,70,50.0,-18.93,0.8,2.152,-2.693,-41.19,-0.5379,21,52.4,-1.55,0.93,1.842,-2.181,-10.68,-0.1877,-1.23,-31.7
9,21,14,2.0,14,14,1.2,4,3,745,55.6,10.03,1.01,2.05,-2.533,-72.11,0.2159,730,52.1,-172.76,0.82,2.111,-2.785,-190.59,-1.1282,358,54.7,-13.65,0.96,1.787,-2.246,-60.94,-0.3282,-1.2405000000000002,-176.38
9,21,10,2.0,14,14,1.2,6,5,111,51.4,-24.3,0.82,1.917,-2.473,-33.08,-0.8826,85,52.9,-18.02,0.83,2.017,-2.72,-46.06,-0.4888,27,55.6,0.9,1.03,1.794,-2.168,-10.42,0.1265,-1.2449,-41.42
9,34,14,2.0,14,14,1.2,4,5,634,55.4,15.65,1.02,2.075,-2.518,-76.46,0.3208,621,52.3,-137.23,0.83,2.099,-2.768,-154.6,-1.1184,303,53.8,-17.91,0.94,1.805,-2.23,-56.83,-0.449,-1.2466000000000002,-139.48999999999998
9,21,14,2.0,10,14,1.5,4,3,735,56.1,13.24,1.02,2.018,-2.533,-71.03,0.2914,728,51.5,-175.4,0.82,2.146,-2.776,-194.71,-1.1149,362,54.1,-21.55,0.94,1.785,-2.237,-72.89,-0.4235,-1.2469999999999999,-183.71
9,34,14,2.0,14,14,1.5,4,5,627,56.0,23.01,1.03,2.043,-2.515,-71.31,0.5128,614,52.9,-119.14,0.85,2.099,-2.772,-134.65,-1.1435,302,52.6,-32.14,0.9,1.81,-2.237,-69.54,-0.6257,-1.2564,-128.26999999999998
13,21,14,3.0,10,14,1.5,4,3,716,55.2,1.47,1.0,2.048,-2.516,-103.28,0.0219,709,50.9,-180.11,0.81,2.174,-2.773,-216.51,-1.0164,338,53.8,-10.96,0.97,1.859,-2.239,-60.22,-0.2667,-1.2611999999999999,-189.60000000000002
9,34,14,3.0,10,14,1.2,4,3,723,55.2,0.82,1.0,2.048,-2.519,-103.54,0.0122,713,52.3,-138.54,0.85,2.158,-2.774,-175.33,-1.021,342,54.4,-9.01,0.97,1.833,-2.244,-51.78,-0.2568,-1.2655999999999998,-146.73
9,21,10,2.0,10,14,1.5,4,3,730,56.2,13.89,1.02,2.016,-2.539,-72.58,0.2997,732,50.7,-211.0,0.79,2.138,-2.781,-231.18,-1.0816,362,53.9,-24.41,0.93,1.799,-2.247,-71.44,-0.4847,-1.2666,-221.52
9,21,10,2.0,14,14,1.2,4,3,745,55.6,10.87,1.01,2.054,-2.536,-71.76,0.2354,736,51.5,-205.12,0.79,2.086,-2.79,-224.37,-1.0949,358,54.5,-15.97,0.96,1.8,-2.252,-56.88,-0.4077,-1.2671999999999999,-210.22
9,21,14,2.0,14,14,1.5,6,3,92,53.3,-11.5,0.89,1.902,-2.435,-29.43,-0.5157,69,50.7,-12.5,0.86,2.253,-2.687,-39.77,-0.3988,22,50.0,-4.18,0.83,1.842,-2.222,-13.31,-0.3633,-1.2778,-28.18
9,34,7,2.0,14,14,1.5,6,3,84,52.4,-7.7,0.92,2.062,-2.461,-32.75,-0.3205,62,50.0,-16.91,0.8,2.156,-2.701,-34.72,-0.5668,21,47.6,-5.12,0.79,1.918,-2.209,-14.25,-0.3911,-1.2784,-29.73
9,34,10,2.0,14,14,1.2,6,3,110,50.0,-24.35,0.82,2.045,-2.487,-41.22,-0.7111,82,56.1,-4.17,0.96,2.046,-2.731,-35.85,-0.1692,28,50.0,-5.07,0.84,1.845,-2.207,-14.89,-0.3997,-1.28,-33.59
9,21,10,2.0,14,20,1.2,6,5,111,54.1,-20.71,0.84,1.781,-2.502,-34.35,-0.7559,76,51.3,-14.55,0.86,2.215,-2.728,-45.23,-0.4076,28,53.6,-1.08,0.96,1.809,-2.171,-12.45,-0.119,-1.2825,-36.34
9,21,14,2.0,14,20,1.2,6,5,112,55.4,-12.04,0.9,1.829,-2.509,-25.68,-0.6337,75,52.0,-8.12,0.92,2.307,-2.724,-43.81,-0.2525,28,50.0,-4.61,0.85,1.875,-2.204,-13.6,-0.4029,-1.2891000000000001,-24.769999999999996
13,34,14,2.0,14,20,1.5,4,5,624,55.0,0.79,1.0,2.059,-2.511,-93.54,0.0129,599,52.4,-146.2,0.81,2.041,-2.762,-160.57,-1.123,297,54.9,-6.17,0.98,1.794,-2.229,-48.39,-0.1895,-1.2996,-151.57999999999998
13,21,7,2.0,14,14,1.2,4,3,737,55.9,14.13,1.02,2.03,-2.53,-79.93,0.2768,729,52.3,-182.78,0.81,2.055,-2.775,-204.99,-1.0953,349,53.9,-18.39,0.95,1.821,-2.24,-54.35,-0.4853,-1.3038,-187.04000000000002
9,21,7,2.0,14,14,1.5,4,3,734,55.9,13.02,1.02,2.036,-2.536,-73.1,0.2783,729,50.6,-221.76,0.78,2.122,-2.791,-238.88,-1.0852,355,54.1,-22.75,0.94,1.788,-2.246,-64.57,-0.5014,-1.3083,-231.48999999999998
9,34,7,3.0,10,14,1.2,4,3,727,54.9,-23.92,0.97,2.006,-2.514,-104.18,-0.3421,713,52.0,-150.89,0.84,2.148,-2.772,-181.17,-1.0588,341,55.1,2.32,1.01,1.837,-2.242,-38.15,0.0924,-1.3085,-172.49
9,34,7,2.0,10,14,1.5,4,3,715,55.7,-7.05,0.99,1.996,-2.528,-99.61,-0.1081,714,52.2,-156.3,0.84,2.134,-2.793,-193.04,-1.025,348,54.9,-8.25,0.98,1.796,-2.237,-63.45,-0.1937,-1.3268,-171.60000000000002
9,34,7,2.0,14,14,1.2,4,3,738,56.0,7.76,1.01,2.007,-2.526,-90.84,0.133,720,52.1,-173.82,0.82,2.094,-2.78,-207.38,-1.0387,349,53.9,-20.29,0.94,1.802,-2.23,-67.87,-0.4276,-1.3333,-186.35
13,34,7,2.0,10,14,1.2,4,3,727,55.7,-5.43,0.99,1.993,-2.523,-89.54,-0.0928,705,52.3,-156.99,0.83,2.111,-2.786,-184.05,-1.0756,345,55.4,-5.98,0.98,1.782,-2.249,-53.3,-0.1681,-1.3364999999999998,-168.4
13,34,7,2.0,10,14,1.5,4,3,716,55.3,-7.15,0.99,2.014,-2.515,-108.02,-0.1009,699,52.4,-135.61,0.85,2.156,-2.776,-161.07,-1.0879,340,55.0,-5.35,0.98,1.81,-2.248,-53.85,-0.1488,-1.3376000000000001,-148.11
9,21,10,3.0,14,14,1.2,4,3,733,55.8,9.48,1.01,2.019,-2.52,-101.59,0.1456,723,52.1,-159.2,0.83,2.107,-2.756,-185.29,-1.0831,338,53.3,-14.27,0.96,1.901,-2.256,-49.55,-0.4152,-1.3527,-163.99
9,34,7,2.0,14,14,1.5,4,3,723,55.7,-1.59,1.0,2.002,-2.527,-96.44,-0.0254,710,52.1,-164.12,0.83,2.121,-2.791,-197.09,-1.0424,345,54.5,-12.49,0.96,1.798,-2.233,-61.97,-0.2955,-1.3633000000000002,-178.20000000000002
9,34,7,2.0,14,20,1.2,6,5,103,53.4,-14.28,0.88,1.946,-2.527,-35.42,-0.5307,68,51.5,-12.06,0.87,2.22,-2.719,-35.91,-0.4283,28,50.0,-4.65,0.85,1.861,-2.194,-13.64,-0.4045,-1.3635,-30.990000000000002
13,21,14,2.0,14,14,1.5,4,3,730,55.6,8.33,1.01,2.033,-2.522,-82.51,0.1569,719,52.0,-172.82,0.82,2.1,-2.777,-188.9,-1.1339,351,54.1,-16.7,0.95,1.806,-2.235,-62.02,-0.3895,-1.3664999999999998,-181.18999999999997
13,21,7,2.0,14,20,1.2,6,3,108,52.8,-19.77,0.85,1.909,-2.521,-31.38,-0.7894,70,52.9,-7.4,0.92,2.247,-2.744,-35.78,-0.2825,29,51.7,-3.48,0.89,1.809,-2.187,-14.84,-0.2952,-1.3670999999999998,-30.650000000000002
9,34,7,2.0,14,20,1.2,4,3,732,55.7,1.73,1.0,2.012,-2.528,-90.29,0.0297,707,52.2,-156.81,0.83,2.126,-2.785,-190.44,-1.0389,348,53.7,-14.7,0.96,1.843,-2.232,-59.49,-0.3583,-1.3675,-169.78
9,21,14,2.0,14,14,1.2,6,5,112,52.7,-15.63,0.88,1.963,-2.48,-24.42,-0.8272,84,53.6,-11.59,0.89,2.097,-2.716,-44.64,-0.3473,28,53.6,-1.74,0.94,1.794,-2.204,-11.56,-0.1993,-1.3738000000000001,-28.959999999999997
9,21,14,2.0,10,14,1.2,4,3,743,55.6,0.56,1.0,2.026,-2.534,-79.84,0.0108,727,52.5,-146.54,0.85,2.132,-2.786,-181.74,-1.0367,358,54.5,-16.07,0.96,1.79,-2.24,-65.09,-0.3591,-1.385,-162.04999999999998
9,21,7,2.0,14,14,1.5,6,3,88,52.3,-12.22,0.88,1.966,-2.444,-28.33,-0.5588,68,48.5,-24.69,0.74,2.108,-2.693,-41.19,-0.6416,21,52.4,-1.55,0.93,1.842,-2.181,-10.68,-0.1877,-1.3881,-38.46
13,21,7,3.0,10,14,1.5,4,3,723,55.2,-11.83,0.99,2.01,-2.512,-109.89,-0.1632,707,51.2,-167.84,0.82,2.172,-2.766,-201.83,-1.0311,335,54.3,-7.12,0.98,1.848,-2.245,-50.02,-0.2108,-1.4051,-186.79000000000002
9,21,7,2.0,14,14,1.2,6,5,107,50.5,-25.29,0.81,1.967,-2.481,-31.98,-0.9321,83,51.8,-23.79,0.78,1.977,-2.72,-46.06,-0.5996,27,55.6,0.9,1.03,1.794,-2.168,-10.42,0.1265,-1.4052,-48.18
9,34,7,2.0,14,14,1.2,6,5,103,50.5,-17.87,0.86,2.104,-2.496,-35.08,-0.6408,77,53.2,-16.01,0.84,2.007,-2.731,-40.37,-0.4964,27,51.9,-2.67,0.91,1.845,-2.193,-12.5,-0.2724,-1.4096,-36.550000000000004
13,21,14,2.0,14,20,1.2,5,3,520,54.0,-24.14,0.96,2.049,-2.51,-75.94,-0.4639,452,53.5,-61.43,0.89,2.102,-2.714,-115.17,-0.7245,227,55.1,-7.45,0.97,1.768,-2.239,-49.37,-0.2218,-1.4102000000000001,-93.02
13,21,7,3.0,14,14,1.2,4,3,728,55.2,-5.51,0.99,2.029,-2.519,-108.18,-0.0778,720,51.5,-175.95,0.82,2.117,-2.754,-191.7,-1.1303,336,54.2,-6.5,0.98,1.879,-2.262,-46.78,-0.2058,-1.4139000000000002,-187.95999999999998
9,21,14,2.0,14,20,1.2,5,3,530,54.9,-8.39,0.99,2.035,-2.512,-54.19,-0.2321,461,53.4,-70.34,0.88,2.095,-2.725,-109.62,-0.858,232,54.7,-11.59,0.95,1.759,-2.239,-51.02,-0.3277,-1.4178000000000002,-90.32000000000001
13,21,14,3.0,14,20,1.2,4,3,725,54.9,-16.54,0.98,2.025,-2.516,-118.51,-0.2101,712,51.8,-163.34,0.83,2.126,-2.763,-202.33,-1.0095,336,53.9,-6.27,0.98,1.897,-2.256,-46.71,-0.1985,-1.4181,-186.15
13,34,7,2.0,14,20,1.2,4,3,736,54.8,-28.6,0.97,2.01,-2.519,-112.81,-0.3757,697,52.1,-152.61,0.84,2.131,-2.772,-168.94,-1.1407,341,55.1,3.15,1.01,1.839,-2.239,-49.32,0.0981,-1.4183,-178.06
9,21,7,2.0,14,20,1.2,6,5,107,53.3,-21.7,0.83,1.821,-2.51,-33.29,-0.8024,75,50.7,-18.94,0.81,2.158,-2.728,-45.23,-0.5015,28,53.6,-1.08,0.96,1.809,-2.171,-12.45,-0.119,-1.4229,-41.72
9,21,14,2.0,14,20,1.2,6,3,114,54.4,-16.78,0.87,1.829,-2.504,-26.62,-0.8171,76,52.6,-4.25,0.96,2.346,-2.724,-40.86,-0.1482,29,48.3,-7.0,0.79,1.875,-2.217,-15.99,-0.4824,-1.4477,-28.03
13,21,14,3.0,10,20,1.2,4,3,715,55.2,-1.43,1.0,2.035,-2.517,-101.8,-0.0216,712,51.7,-158.49,0.83,2.16,-2.771,-198.73,-1.0035,343,53.1,-18.04,0.95,1.886,-2.244,-61.05,-0.4227,-1.4478000000000002,-177.96
